2015,9,LGA,MQ,1
2015,10,LGA,EV,3
2015,10,LGA,UA,2
2015,10,EWR,EV,1
2015,10,JFK,AA,1
2015,10,LGA,AA,3
2015,10,LGA,MQ,3
2015,10,LGA,NK,2
2015,10,JFK,B6,2
2015,11,LGA,AA,9
2015,11,JFK,AA,1
2015,11,LGA,MQ,2
2015,11,LGA,NK,1
2015,11,LGA,OO,3
2015,11,LGA,UA,3
2015,11,JFK,B6,1
2015,11,JFK,MQ,2
2015,11,LGA,EV,1
2015,11,LGA,F9,1
2015,11,LGA,WN,5
2015,12,LGA,EV,21
2015,12,EWR,EV,3
2015,12,JFK,AA,7
2015,12,LGA,DL,2
2015,12,LGA,NK,4
2015,12,LGA,WN,8
2015,12,JFK,MQ,2
2015,12,LGA,AA,21
2015,12,LGA,UA,16
2016,1,LGA,F9,4
2016,1,JFK,AA,129
2016,1,JFK,AS,2
2016,1,JFK,HA,1
2016,1,LGA,AA,163
2016,1,LGA,B6,27
2016,1,LGA,EV,36
2016,1,LGA,NK,26
2016,1,LGA,UA,24
2016,1,LGA,WN,52
2016,1,JFK,B6,178
2016,1,JFK,DL,113
2016,1,LGA,DL,78
2016,1,LGA,OO,9
2016,1,EWR,EV,14
2016,2,LGA,F9,1
2016,2,EWR,EV,4
2016,2,JFK,AA,8
2016,2,JFK,DL,4
2016,2,LGA,EV,27
2016,2,LGA,NK,15
2016,2,LGA,OO,6
2016,2,LGA,WN,17
2016,2,LGA,AA,66
2016,2,JFK,B6,41
2016,2,LGA,B6,9
2016,2,LGA,DL,30
2016,2,LGA,UA,9
2016,3,EWR,EV,1
2016,3,JFK,B6,4
2016,3,LGA,WN,8
2016,3,JFK,DL,1
2016,3,LGA,AA,7
2016,3,LGA,DL,2
2016,3,LGA,EV,2
2016,3,LGA,NK,3
2016,3,LGA,UA,6
2016,4,JFK,B6,5
2016,4,JFK,DL,1
2016,4,LGA,AA,5
2016,4,LGA,EV,2
2016,4,LGA,NK,2
2016,4,LGA,WN,4
2016,4,LGA,UA,12
2016,4,LGA,DL,1
2016,5,JFK,AA,1
2016,5,LGA,F9,1
2016,5,LGA,NK,2
2016,5,LGA,OO,1
2016,5,LGA,UA,3
2016,5,LGA,EV,7
2016,5,LGA,WN,2
2016,5,LGA,AA,6
2016,6,LGA,EV,18
2016,6,JFK,AA,2
2016,6,LGA,AA,7
2016,6,LGA,NK,7
2016,6,LGA,UA,4
2016,6,LGA,WN,8
2016,7,LGA,B6,6
2016,7,JFK,B6,14
2016,7,JFK,DL,12
2016,7,LGA,AA,35
2016,7,LGA,DL,7
2016,7,LGA,EV,74
2016,7,LGA,OO,6
2016,7,LGA,UA,8
2016,7,LGA,F9,3
2016,7,EWR,EV,5
2016,7,JFK,AA,31
2016,7,LGA,NK,13
2016,7,LGA,WN,26
2016,8,JFK,B6,2
2016,8,JFK,DL,1
2016,8,LGA,F9,2
2016,8,LGA,NK,5
2016,8,LGA,AA,20
2016,8,LGA,EV,20
2016,8,JFK,AA,10
2016,8,LGA,UA,1
2016,8,EWR,EV,4
2016,8,LGA,WN,1
2016,9,LGA,AA,1
2016,9,LGA,NK,3
2016,9,LGA,UA,4
2016,9,JFK,B6,4
2016,10,LGA,EV,15
2016,10,JFK,AA,11
2016,10,JFK,B6,46
2016,10,JFK,DL,17
2016,10,LGA,B6,16
2016,10,LGA,DL,22
2016,10,LGA,AA,17
2016,10,LGA,F9,1
2016,10,LGA,NK,15
2016,10,LGA,UA,2
2016,11,EWR,EV,2
2016,11,JFK,B6,1
2016,11,LGA,AA,3
2016,11,LGA,EV,4
2016,11,LGA,NK,1
2016,11,LGA,WN,1
2016,12,JFK,B6,26
2016,12,EWR,EV,1
2016,12,JFK,AA,1
2016,12,LGA,AA,8
2016,12,LGA,EV,8
2016,12,LGA,F9,6
2016,12,LGA,NK,4
2016,12,LGA,OO,1
2016,12,LGA,UA,8
2016,12,JFK,DL,1
2016,12,LGA,WN,13
2017,1,JFK,DL,5
2017,1,LGA,EV,25
2017,1,LGA,F9,5
2017,1,EWR,EV,2
2017,1,JFK,AA,20
2017,1,JFK,B6,17
2017,1,LGA,AA,34
2017,1,LGA,B6,3
2017,1,LGA,DL,13
2017,1,LGA,NK,18
2017,1,LGA,WN,28
2017,2,EWR,EV,5
2017,2,JFK,AA,52
2017,2,JFK,AS,1
2017,2,JFK,DL,64
2017,2,LGA,NK,16
2017,2,LGA,OO,2
2017,2,LGA,UA,15
2017,2,LGA,EV,22
2017,2,JFK,B6,127
2017,2,JFK,HA,1
2017,2,LGA,AA,75
2017,2,LGA,B6,20
2017,2,LGA,DL,72
2017,2,LGA,F9,2
2017,2,LGA,WN,31
2017,3,JFK,AA,71
2017,3,JFK,AS,1
2017,3,JFK,HA,1
2017,3,LGA,AA,108
2017,3,LGA,B6,20
2017,3,LGA,DL,68
2017,3,LGA,NK,16
2017,3,LGA,UA,19
2017,3,LGA,F9,2
2017,3,EWR,EV,10
2017,3,JFK,B6,123
2017,3,JFK,DL,68
2017,3,LGA,EV,72
2017,3,LGA,OO,6
2017,3,LGA,WN,47
2017,4,LGA,WN,6
2017,4,EWR,EV,1
2017,4,LGA,DL,8
2017,4,JFK,AA,3
2017,4,JFK,B6,7
2017,4,JFK,DL,4
2017,4,LGA,AA,22
2017,4,LGA,EV,17
2017,4,LGA,NK,7
2017,4,LGA,OO,2
2017,5,LGA,EV,23
2017,5,JFK,B6,10
2017,5,LGA,NK,11
2017,5,LGA,B6,2
2017,5,LGA,OO,3
2017,5,JFK,AA,4
2017,5,JFK,VX,1
2017,5,LGA,AA,5
2017,5,LGA,F9,6
2017,5,LGA,UA,1
2017,6,LGA,UA,8
2017,6,JFK,AA,26
2017,6,JFK,DL,11
2017,6,LGA,WN,4
2017,6,LGA,B6,1
2017,6,EWR,EV,3
2017,6,JFK,B6,20
2017,6,LGA,AA,36
2017,6,LGA,DL,1
2017,6,LGA,EV,3
2017,6,LGA,NK,6
2017,6,LGA,OO,1
2017,7,JFK,AA,6
2017,7,LGA,F9,1
2017,7,LGA,UA,7
2017,7,EWR,EV,2
2017,7,JFK,B6,23
2017,7,LGA,AA,35
2017,7,LGA,B6,1
2017,7,LGA,EV,44
2017,7,LGA,NK,5
2017,7,LGA,OO,1
2017,7,LGA,WN,11
2017,8,LGA,B6,1
2017,8,EWR,EV,4
2017,8,JFK,DL,3
2017,8,LGA,DL,14
2017,8,LGA,EV,11
2017,8,LGA,F9,3
2017,8,LGA,OO,2
2017,8,LGA,AA,14
2017,8,JFK,AA,7
2017,8,JFK,B6,10
2017,8,LGA,NK,4
2017,8,LGA,UA,50
2017,8,LGA,WN,34
2017,9,JFK,B6,141
2017,9,JFK,DL,80
2017,9,LGA,AA,89
2017,9,LGA,B6,46
2017,9,LGA,DL,58
2017,9,LGA,F9,1
2017,9,LGA,UA,3
2017,9,LGA,WN,22
2017,9,JFK,AA,41
2017,9,LGA,EV,7
2017,9,LGA,NK,20
2017,10,LGA,AA,4
2017,10,LGA,EV,2
2017,10,LGA,F9,2
2017,10,LGA,NK,3
2017,10,LGA,WN,11
2017,10,JFK,AA,2
2017,10,LGA,UA,2
2017,11,LGA,EV,1
2017,11,LGA,OO,1
2017,11,LGA,NK,1
2017,11,LGA,WN,1
2017,12,JFK,DL,2
2017,12,LGA,AA,4
2017,12,LGA,DL,13
2017,12,LGA,F9,4
2017,12,LGA,NK,7
2017,12,LGA,UA,1
2017,12,LGA,WN,8
2017,12,JFK,AA,6
2017,12,LGA,EV,5
2017,12,LGA,OO,2
2018,1,LGA,YV,6
2018,1,EWR,EV,2
2018,1,EWR,YX,3
2018,1,JFK,AA,79
2018,1,JFK,MQ,2
2018,1,LGA,9E,29
2018,1,LGA,AA,83
2018,1,LGA,B6,29
2018,1,LGA,F9,7
2018,1,LGA,MQ,10
2018,1,LGA,NK,14
2018,1,LGA,UA,37
2018,1,LGA,WN,64
2018,1,LGA,YX,185
2018,1,JFK,YX,26
2018,1,EWR,UA,3
2018,1,JFK,9E,31
2018,1,JFK,AS,4
2018,1,JFK,B6,171
2018,1,JFK,DL,107
2018,1,JFK,OH,2
2018,1,JFK,VX,16
2018,1,LGA,DL,66
2018,1,LGA,EV,79
2018,1,LGA,OH,15
2018,1,LGA,OO,15
2018,2,LGA,WN,32
2018,2,LGA,MQ,15
2018,2,JFK,AA,3
2018,2,LGA,YV,2
2018,2,LGA,YX,26
2018,2,LGA,9E,15
2018,2,LGA,NK,5
2018,2,LGA,OH,5
2018,2,JFK,B6,9
2018,2,EWR,EV,1
2018,2,JFK,MQ,2
2018,2,JFK,9E,3
2018,2,JFK,VX,1
2018,2,JFK,YX,1
2018,2,LGA,AA,21
2018,2,LGA,B6,2
2018,2,LGA,EV,10
2018,2,LGA,F9,4
2018,2,LGA,OO,9
2018,2,LGA,UA,6
2018,3,JFK,9E,183
2018,3,JFK,AA,101
2018,3,JFK,OH,4
2018,3,LGA,AA,216
2018,3,LGA,DL,148
2018,3,LGA,OH,24
2018,3,LGA,OO,23
2018,3,LGA,YX,246
2018,3,LGA,EV,13
2018,3,EWR,EV,8
2018,3,EWR,UA,3
2018,3,EWR,YX,5
2018,3,JFK,B6,213
2018,3,JFK,DL,111
2018,3,JFK,VX,15
2018,3,JFK,YX,25
2018,3,LGA,9E,225
2018,3,LGA,B6,52
2018,3,LGA,F9,7
2018,3,LGA,MQ,3
2018,3,LGA,NK,26
2018,3,LGA,UA,62
2018,3,LGA,WN,104
2018,3,LGA,YV,7
2018,4,EWR,EV,1
2018,4,JFK,9E,70
2018,4,JFK,AA,1
2018,4,JFK,MQ,2
2018,4,JFK,OH,2
2018,4,JFK,YX,2
2018,4,LGA,AA,20
2018,4,LGA,EV,15
2018,4,LGA,MQ,4
2018,4,LGA,WN,19
2018,4,LGA,B6,3
2018,4,JFK,B6,27
2018,4,JFK,DL,2
2018,4,LGA,9E,67
2018,4,LGA,DL,3
2018,4,LGA,NK,2
2018,4,LGA,OH,5
2018,4,LGA,OO,2
2018,4,LGA,UA,1
2018,4,LGA,YV,7
2018,4,LGA,YX,106
2018,5,LGA,9E,34
2018,5,LGA,B6,3
2018,5,JFK,YX,6
2018,5,LGA,F9,3
2018,5,LGA,OH,2
2018,5,LGA,YX,48
2018,5,LGA,YV,6
2018,5,EWR,YX,2
2018,5,JFK,9E,35
2018,5,JFK,AA,14
2018,5,JFK,B6,18
2018,5,JFK,MQ,3
2018,5,LGA,AA,28
2018,5,LGA,DL,1
2018,5,LGA,EV,5
2018,5,LGA,MQ,6
2018,5,LGA,NK,5
2018,5,LGA,OO,10
2018,5,LGA,UA,4
2018,5,LGA,WN,5
2018,6,LGA,EV,2
2018,6,LGA,NK,3
2018,6,LGA,AA,14
2018,6,LGA,OO,5
2018,6,JFK,B6,13
2018,6,LGA,UA,4
2018,6,LGA,WN,3
2018,6,JFK,MQ,3
2018,6,EWR,YX,2
2018,6,JFK,AA,7
2018,6,JFK,OO,2
2018,6,LGA,B6,1
2018,6,LGA,F9,2
2018,6,LGA,MQ,13
2018,6,LGA,OH,1
2018,6,LGA,YV,3
2018,6,LGA,YX,13
2018,7,JFK,AS,5
2018,7,EWR,YX,2
2018,7,JFK,AA,35
2018,7,JFK,B6,67
2018,7,JFK,DL,1
2018,7,JFK,MQ,1
2018,7,LGA,AA,53
2018,7,LGA,MQ,3
2018,7,LGA,OH,19
2018,7,LGA,OO,12
2018,7,LGA,WN,17
2018,7,JFK,YX,2
2018,7,EWR,EV,1
2018,7,JFK,9E,1
2018,7,LGA,9E,1
2018,7,LGA,B6,5
2018,7,LGA,DL,8
2018,7,LGA,EV,2
2018,7,LGA,F9,3
2018,7,LGA,NK,11
2018,7,LGA,UA,6
2018,7,LGA,YV,2
2018,7,LGA,YX,28
2018,8,LGA,9E,3
2018,8,EWR,EV,1
2018,8,EWR,YX,3
2018,8,JFK,AS,2
2018,8,JFK,B6,21
2018,8,LGA,AA,33
2018,8,LGA,B6,2
2018,8,LGA,DL,1
2018,8,LGA,F9,12
2018,8,LGA,MQ,1
2018,8,LGA,NK,14
2018,8,LGA,OH,10
2018,8,JFK,AA,13
2018,8,JFK,DL,7
2018,8,JFK,9E,2
2018,8,JFK,OO,10
2018,8,JFK,YX,1
2018,8,LGA,OO,30
2018,8,LGA,UA,21
2018,8,LGA,WN,19
2018,8,LGA,YV,3
2018,8,LGA,YX,37
2018,9,JFK,AA,12
2018,9,JFK,B6,18
2018,9,JFK,DL,5
2018,9,JFK,MQ,8
2018,9,JFK,YX,1
2018,9,LGA,AA,16
2018,9,LGA,MQ,40
2018,9,LGA,OO,10
2018,9,EWR,YX,1
2018,9,LGA,9E,2
2018,9,LGA,F9,1
2018,9,LGA,NK,8
2018,9,LGA,OH,6
2018,9,LGA,UA,2
2018,9,LGA,WN,6
2018,9,LGA,YV,1
2018,9,LGA,YX,29
2018,10,JFK,9E,3
2018,10,LGA,AA,5
2018,10,LGA,B6,1
2018,10,LGA,MQ,6
2018,10,LGA,NK,2
2018,10,LGA,YX,29
2018,10,JFK,MQ,2
2018,10,JFK,AA,1
2018,10,JFK,B6,7
2018,10,JFK,OH,1
2018,10,LGA,9E,13
2018,10,LGA,OO,7
2018,10,LGA,WN,2
2018,10,LGA,YV,2
2018,11,EWR,UA,1
2018,11,JFK,9E,31
2018,11,JFK,AA,10
2018,11,JFK,MQ,5
2018,11,JFK,OH,1
2018,11,JFK,OO,9
2018,11,LGA,9E,40
2018,11,LGA,NK,9
2018,11,LGA,OH,2
2018,11,LGA,YX,56
2018,11,LGA,B6,1
2018,11,EWR,YX,2
2018,11,JFK,B6,7
2018,11,JFK,DL,10
2018,11,JFK,YX,5
2018,11,LGA,AA,40
2018,11,LGA,DL,19
2018,11,LGA,F9,1
2018,11,LGA,MQ,32
2018,11,LGA,OO,35
2018,11,LGA,UA,12
2018,11,LGA,WN,33
2018,11,LGA,YV,4
2018,12,JFK,AA,7
2018,12,JFK,YX,1
2018,12,LGA,EV,1
2018,12,LGA,MQ,5
2018,12,LGA,WN,6
2018,12,LGA,YX,12
2018,12,JFK,B6,4
2018,12,JFK,OO,1
2018,12,JFK,OH,3
2018,12,LGA,AA,13
2018,12,LGA,F9,1
2018,12,LGA,OO,6
2019,1,EWR,EV,3
2019,1,EWR,YX,5
2019,1,JFK,OH,1
2019,1,JFK,YX,2
2019,1,LGA,EV,1
2019,1,LGA,NK,9
2019,1,LGA,OO,35
2019,1,LGA,YV,4
2019,1,LGA,YX,44
2019,1,EWR,UA,1
2019,1,JFK,9E,18
2019,1,JFK,AA,11
2019,1,JFK,AS,10
2019,1,JFK,B6,84
2019,1,JFK,MQ,3
2019,1,JFK,OO,9
2019,1,LGA,9E,19
2019,1,LGA,AA,61
2019,1,LGA,B6,16
2019,1,LGA,DL,5
2019,1,LGA,MQ,14
2019,1,LGA,UA,12
2019,1,LGA,WN,49
2019,2,EWR,EV,3
2019,2,EWR,UA,4
2019,2,JFK,AA,26
2019,2,JFK,DL,14
2019,2,JFK,OH,3
2019,2,JFK,YX,1
2019,2,LGA,AA,57
2019,2,LGA,DL,2
2019,2,LGA,NK,8
2019,2,LGA,OO,42
2019,2,LGA,WN,82
2019,2,LGA,YV,5
2019,2,EWR,YX,2
2019,2,JFK,AS,2
2019,2,JFK,B6,32
2019,2,JFK,MQ,8
2019,2,JFK,OO,12
2019,2,LGA,9E,81
2019,2,LGA,B6,8
2019,2,LGA,MQ,11
2019,2,LGA,OH,15
2019,2,LGA,UA,3
2019,2,JFK,9E,71
2019,2,LGA,YX,38
2019,3,LGA,WN,16
2019,3,JFK,AA,19
2019,3,JFK,B6,18
2019,3,JFK,MQ,4
2019,3,LGA,9E,35
2019,3,LGA,AA,44
2019,3,LGA,B6,8
2019,3,LGA,DL,1
2019,3,LGA,MQ,36
2019,3,LGA,NK,3
2019,3,LGA,OO,15
2019,3,EWR,UA,2
2019,3,JFK,9E,23
2019,3,JFK,AS,5
2019,3,JFK,DL,2
2019,3,JFK,OH,1
2019,3,JFK,OO,3
2019,3,LGA,UA,12
2019,3,LGA,YV,2
2019,3,LGA,YX,7
2019,4,JFK,B6,10
2019,4,EWR,YX,1
2019,4,JFK,AA,13
2019,4,JFK,OO,12
2019,4,JFK,YX,6
2019,4,LGA,AA,46
2019,4,LGA,EV,1
2019,4,LGA,NK,7
2019,4,LGA,OO,17
2019,4,LGA,UA,11
2019,4,LGA,YX,52
2019,4,EWR,EV,3
2019,4,JFK,9E,1
2019,4,JFK,DL,2
2019,4,JFK,MQ,11
2019,4,JFK,OH,1
2019,4,LGA,B6,3
2019,4,LGA,DL,1
2019,4,LGA,F9,2
2019,4,LGA,MQ,26
2019,4,LGA,OH,4
2019,4,LGA,WN,13
2019,5,EWR,EV,1
2019,5,JFK,B6,1
2019,5,JFK,MQ,1
2019,5,JFK,YX,4
2019,5,LGA,AA,67
2019,5,LGA,F9,2
2019,5,LGA,MQ,2
2019,5,LGA,NK,10
2019,5,LGA,YV,1
2019,5,LGA,YX,55
2019,5,JFK,OO,3
2019,5,LGA,OH,2
2019,5,LGA,OO,27
2019,5,LGA,UA,7
2019,5,JFK,AA,9
2019,5,LGA,WN,14
2019,5,JFK,AS,3
2019,6,LGA,YX,15
2019,6,JFK,9E,37
2019,6,JFK,AA,10
2019,6,JFK,B6,9
2019,6,JFK,OO,3
2019,6,JFK,YX,2
2019,6,LGA,9E,23
2019,6,LGA,B6,3
2019,6,LGA,NK,10
2019,6,LGA,OH,4
2019,6,LGA,OO,16
2019,6,LGA,WN,14
2019,6,EWR,YX,2
2019,6,EWR,EV,2
2019,6,JFK,AS,1
2019,6,JFK,MQ,11
2019,6,LGA,AA,75
2019,6,LGA,DL,1
2019,6,LGA,MQ,13
2019,6,LGA,UA,1
2019,6,LGA,YV,2
2019,7,JFK,9E,20
2019,7,JFK,AA,20
2019,7,JFK,B6,30
2019,7,JFK,MQ,5
2019,7,JFK,OO,14
2019,7,LGA,9E,16
2019,7,EWR,EV,1
2019,7,LGA,AA,83
2019,7,LGA,B6,4
2019,7,LGA,MQ,14
2019,7,LGA,NK,19
2019,7,LGA,UA,9
2019,7,LGA,WN,26
2019,7,JFK,YX,1
2019,7,JFK,DL,10
2019,7,LGA,DL,10
2019,7,LGA,F9,3
2019,7,LGA,OH,10
2019,7,LGA,OO,60
2019,7,LGA,YV,2
2019,7,LGA,YX,32
2019,8,JFK,9E,22
2019,8,EWR,EV,1
2019,8,JFK,AS,1
2019,8,JFK,OO,15
2019,8,LGA,DL,15
2019,8,LGA,EV,1
2019,8,LGA,MQ,5
2019,8,LGA,UA,16
2019,8,LGA,WN,24
2019,8,LGA,YX,38
2019,8,LGA,AA,80
2019,8,JFK,AA,16
2019,8,JFK,B6,16
2019,8,JFK,DL,6
2019,8,JFK,MQ,1
2019,8,JFK,YX,3
2019,8,LGA,9E,7
2019,8,LGA,B6,4
2019,8,LGA,F9,2
2019,8,LGA,NK,10
2019,8,LGA,OH,14
2019,8,LGA,OO,81
2019,8,LGA,YV,3
2019,9,JFK,AA,1
2019,9,JFK,B6,38
2019,9,JFK,OO,2
2019,9,LGA,AA,12
2019,9,LGA,B6,19
2019,9,LGA,DL,22
2019,9,LGA,MQ,6
2019,9,LGA,NK,10
2019,9,LGA,OH,4
2019,9,LGA,WN,8
2019,9,LGA,YV,1
2019,9,LGA,YX,9
2019,9,LGA,F9,1
2019,9,JFK,9E,4
2019,9,JFK,DL,14
2019,9,JFK,MQ,5
2019,9,LGA,9E,5
2019,9,LGA,OO,9
2019,9,LGA,UA,9
2019,10,JFK,AA,4
2019,10,LGA,WN,4
2019,10,LGA,AA,11
2019,10,LGA,YX,2
2019,10,JFK,OO,2
2019,10,JFK,B6,6
2019,10,JFK,9E,1
2019,10,LGA,MQ,2
2019,10,LGA,NK,2
2019,10,LGA,OH,1
2019,10,LGA,OO,5
2019,10,LGA,UA,3
2019,11,LGA,DL,1
2019,11,LGA,EV,1
2019,11,EWR,EV,1
2019,11,JFK,MQ,1
2019,11,LGA,OO,2
2019,11,LGA,AA,5
2019,11,LGA,UA,2
2019,11,JFK,9E,1
2019,11,LGA,WN,5
2019,11,LGA,YX,2
2019,11,JFK,AA,2
2019,11,JFK,B6,1
2019,11,JFK,OO,2
2019,11,LGA,MQ,1
2019,11,LGA,NK,3
2019,12,JFK,AA,2
2019,12,EWR,EV,5
2019,12,EWR,YX,1
2019,12,JFK,B6,2
2019,12,JFK,DL,1
2019,12,LGA,9E,22
2019,12,LGA,AA,7
2019,12,LGA,B6,3
2019,12,LGA,DL,2
2019,12,LGA,F9,1
2019,12,LGA,MQ,5
2019,12,LGA,NK,6
2019,12,LGA,OH,4
2019,12,LGA,WN,7
2019,12,JFK,9E,16
2019,12,JFK,OO,2
2019,12,LGA,EV,4
2019,12,LGA,OO,2
2019,12,LGA,YX,7
2020,1,LGA,WN,16
2020,1,JFK,AA,1
2020,1,LGA,AA,7
2020,1,LGA,MQ,2
2020,1,LGA,NK,1
2020,1,LGA,UA,2
2020,1,EWR,YX,1
2020,1,JFK,9E,1
2020,1,JFK,B6,1
2020,1,JFK,MQ,4
2020,1,LGA,9E,1
2020,1,LGA,DL,4
2020,1,LGA,EV,1
2020,1,LGA,OO,5
2020,1,LGA,YX,9
2020,2,EWR,YX,1
2020,2,JFK,AA,4
2020,2,JFK,MQ,2
2020,2,LGA,AA,26
2020,2,LGA,F9,2
2020,2,LGA,OO,11
2020,2,LGA,UA,1
2020,2,LGA,YX,9
2020,2,EWR,EV,1
2020,2,JFK,9E,1
2020,2,JFK,B6,8
2020,2,JFK,YX,1
2020,2,LGA,9E,3
2020,2,LGA,B6,1
2020,2,LGA,MQ,4
2020,2,LGA,NK,1
2020,2,LGA,OH,3
2020,2,LGA,WN,12
2020,2,LGA,YV,1
2020,3,JFK,DL,2
2020,3,JFK,MQ,1
2020,3,LGA,UA,2
2020,3,LGA,WN,8
2020,3,JFK,9E,2
2020,3,JFK,B6,1
2020,3,LGA,9E,10
2020,3,LGA,DL,1
2020,3,LGA,YX,9
2020,4,LGA,WN,20
2020,4,JFK,DL,1
2020,6,LGA,WN,1
2020,7,LGA,AA,2
2020,7,LGA,WN,13
2020,7,LGA,YX,4
2020,8,JFK,AS,2
2020,8,JFK,AA,5
2020,8,JFK,DL,1
2020,8,LGA,DL,4
2020,8,LGA,NK,5
2020,8,LGA,OO,2
2020,8,LGA,WN,11
2020,8,LGA,YV,3
2020,8,LGA,YX,14
2020,8,LGA,9E,4
2020,8,EWR,YX,2
2020,8,JFK,9E,6
2020,8,JFK,B6,2
2020,8,JFK,YX,1
2020,8,LGA,AA,13
2020,8,LGA,UA,4
2020,9,LGA,OO,1
2020,9,LGA,AA,2
2020,10,LGA,UA,1
2020,11,JFK,DL,2
2020,11,LGA,WN,1
2020,11,LGA,DL,2
2020,11,LGA,NK,1
2020,12,LGA,DL,17
2020,12,JFK,AA,5
2020,12,JFK,AS,2
2020,12,JFK,YX,10
2020,12,LGA,9E,1
2020,12,LGA,AA,15
2020,12,LGA,F9,1
2020,12,LGA,NK,4
2020,12,LGA,UA,9
2020,12,LGA,WN,6
2020,12,LGA,YV,6
2020,12,JFK,9E,7
2020,12,JFK,B6,15
2020,12,JFK,DL,28
2020,12,LGA,YX,26
2021,1,JFK,YX,2
2021,1,LGA,WN,3
2021,1,LGA,AA,4
2021,1,LGA,YX,5
2021,2,LGA,NK,13
2021,2,JFK,9E,10
2021,2,JFK,YX,32
2021,2,LGA,9E,12
2021,2,LGA,AA,57
2021,2,LGA,DL,65
2021,2,LGA,YX,56
2021,2,LGA,YV,20
2021,2,JFK,AA,23
2021,2,JFK,AS,1
2021,2,JFK,B6,43
2021,2,JFK,DL,103
2021,2,LGA,B6,5
2021,2,LGA,F9,2
2021,2,LGA,OO,3
2021,2,LGA,UA,10
2021,2,LGA,WN,45
2021,3,JFK,AA,1
2021,3,JFK,B6,2
2021,3,JFK,DL,1
2021,3,LGA,AA,1
2021,3,LGA,DL,1
2021,3,LGA,WN,12
2021,3,LGA,YX,1
2021,3,LGA,UA,7
2021,4,JFK,DL,8
2021,4,LGA,AA,5
2021,4,LGA,DL,15
2021,4,LGA,NK,4
2021,4,LGA,YX,5
2021,4,JFK,AA,6
2021,4,JFK,B6,2
2021,4,LGA,B6,2
2021,4,LGA,F9,1
2021,5,LGA,NK,1
2021,5,LGA,WN,2
2021,5,JFK,AA,1
2021,5,LGA,AA,6
2021,6,EWR,YX,1
2021,6,JFK,AA,4
2021,6,JFK,B6,2
2021,6,JFK,YX,6
2021,6,LGA,AA,16
2021,6,LGA,F9,2
2021,6,LGA,NK,2
2021,6,LGA,WN,17
