2015,1,DL,LGA,-SN,72
2015,1,EV,LGA,-SN,48
2015,1,MQ,LGA,-SN,59
2015,1,NK,LGA,-SN,15
2015,1,DL,JFK,-SN BLSN,5
2015,1,B6,JFK,-SN BR,20
2015,1,VX,JFK,-SN BR,3
2015,1,B6,LGA,-SN BR,30
2015,1,MQ,LGA,-SN BR,22
2015,1,NK,LGA,-SN BR,12
2015,1,US,LGA,-SN BR,4
2015,1,AA,JFK,BR,9
2015,1,DL,JFK,BR,32
2015,1,HA,JFK,BR,1
2015,1,US,JFK,BR,2
2015,1,AA,LGA,BR,15
2015,1,B6,LGA,BR,19
2015,1,NK,LGA,BR,9
2015,1,UA,LGA,BR,22
2015,1,AA,JFK,+RA BR,9
2015,1,US,LGA,BR,10
2015,1,WN,LGA,BR,18
2015,1,AA,JFK,BR BCFG,3
2015,1,B6,JFK,BR BCFG,6
2015,1,MQ,JFK,BR BCFG,3
2015,1,AA,JFK,BR MIFG,2
2015,1,US,JFK,BR MIFG,2
2015,1,B6,LGA,HZ,4
2015,1,DL,LGA,HZ,24
2015,1,EV,LGA,HZ,4
2015,1,MQ,LGA,HZ,8
2015,1,EV,EWR,NA,7
2015,1,DL,JFK,NA,394
2015,1,HA,JFK,NA,2
2015,1,MQ,JFK,NA,134
2015,1,AA,LGA,NA,201
2015,1,US,JFK,+RA BR,3
2015,1,B6,LGA,NA,173
2015,1,DL,LGA,NA,388
2015,1,EV,LGA,NA,247
2015,1,WN,LGA,NA,157
2015,1,AA,JFK,RA,6
2015,1,MQ,JFK,RA,8
2015,1,VX,JFK,RA,1
2015,1,B6,LGA,RA,4
2015,1,DL,LGA,RA,8
2015,1,MQ,LGA,RA,2
2015,1,AA,JFK,RA BR,21
2015,1,B6,JFK,RA BR,71
2015,1,MQ,JFK,RA BR,12
2015,1,VX,JFK,RA BR,3
2015,1,AA,LGA,RA BR,35
2015,1,B6,LGA,RA BR,14
2015,1,DL,LGA,RA BR,20
2015,1,MQ,LGA,RA BR,5
2015,1,UA,LGA,RA BR,1
2015,1,VX,LGA,RA BR,9
2015,1,WN,LGA,RA BR,16
2015,1,DL,LGA,SN,3
2015,1,UA,LGA,SN,3
2015,2,DL,LGA,+SN FZFG,12
2015,2,UA,LGA,-FZDZ BR,9
2015,2,B6,JFK,-FZRA,14
2015,2,DL,JFK,-FZRA,26
2015,2,UA,JFK,-FZRA,1
2015,2,EV,LGA,-FZRA,2
2015,2,B6,JFK,-FZRA BR,44
2015,2,US,JFK,-FZRA BR,4
2015,2,DL,LGA,-FZRA BR,4
2015,2,F9,LGA,-FZRA BR,2
2015,2,UA,LGA,-FZRA BR,2
2015,2,B6,JFK,-FZRAPL,14
2015,2,DL,JFK,-FZRAPL,14
2015,2,AA,LGA,-FZRAPL,6
2015,2,EV,LGA,-FZRAPL,3
2015,2,NK,LGA,-FZRAPL,3
2015,2,UA,LGA,-FZRAPL,9
2015,2,US,LGA,-FZRAPL,3
2015,2,WN,LGA,-FZRAPL BR,9
2015,2,AA,JFK,-FZRASN BR,33
2015,2,DL,JFK,-FZRASN BR,9
2015,2,US,JFK,-FZRASN BR,9
2015,2,MQ,LGA,-PL,4
2015,2,NK,LGA,-PL,3
2015,2,UA,LGA,-PL,12
2015,2,AA,LGA,-PL BR,2
2015,2,B6,JFK,-RA,1
2015,2,DL,JFK,-RA,2
2015,2,AA,JFK,-SN,65
2015,2,B6,JFK,-SN,151
2015,2,MQ,JFK,-SN,16
2015,2,UA,JFK,-SN,6
2015,2,B6,LGA,-SN,45
2015,2,UA,LGA,-SN,45
2015,2,US,LGA,-SN,19
2015,2,B6,JFK,-SN BR,69
2015,2,UA,JFK,-SN BR,8
2015,2,AA,LGA,-SN BR,7
2015,2,B6,LGA,-SN BR,28
2015,2,DL,LGA,-SN BR,80
2015,2,F9,LGA,-SN BR,3
2015,2,UA,LGA,-SN BR,11
2015,2,US,LGA,-SN BR,4
2015,2,B6,JFK,-SNPL,12
2015,2,AA,LGA,-SNPL,2
2015,2,B6,LGA,-SNPL BR,6
2015,2,DL,LGA,-SNPL BR,15
2015,2,NK,LGA,-SNPL BR,5
2015,2,EV,EWR,BR,1
2015,2,AA,JFK,BR,8
2015,2,VX,JFK,BR,4
2015,2,AA,LGA,BR,3
2015,2,DL,LGA,BR,13
2015,2,F9,LGA,BR,1
2015,2,MQ,LGA,BR,6
2015,2,UA,LGA,BR,7
2015,2,DL,LGA,FZRAPL BR,4
2015,2,MQ,LGA,FZRAPL BR,2
2015,2,UA,LGA,FZRAPL BR,4
2015,2,AA,JFK,HZ,4
2015,2,B6,JFK,HZ,9
2015,2,MQ,JFK,HZ,2
2015,2,AA,LGA,HZ,8
2015,2,B6,LGA,HZ,4
2015,2,F9,LGA,HZ,1
2015,2,US,LGA,HZ,4
2015,2,WN,LGA,HZ,4
2015,2,DL,JFK,NA,604
2015,2,HA,JFK,NA,4
2015,2,US,JFK,NA,40
2015,2,AA,LGA,NA,192
2015,2,B6,LGA,NA,214
2015,2,EV,LGA,NA,289
2015,2,F9,LGA,NA,29
2015,2,UA,LGA,NA,183
2015,2,US,LGA,NA,216
2015,2,WN,LGA,NA,174
2015,2,B6,LGA,PL,4
2015,2,WN,LGA,PL,4
2015,2,B6,JFK,RA BR,2
2015,2,B6,JFK,SN,6
2015,2,B6,JFK,SN FZFG,32
2015,2,DL,LGA,SN FZFG,33
2015,2,NK,LGA,SN FZFG,3
2015,2,DL,JFK,UP,1
2015,2,VX,JFK,UP,1
2015,2,B6,JFK,-FZDZ,15
2015,2,MQ,LGA,-FZDZ BR,6
2015,2,AA,JFK,-FZRA,5
2015,2,AA,LGA,-FZRA,2
2015,2,DL,LGA,-FZRA,10
2015,2,NK,LGA,-FZRA,2
2015,2,UA,LGA,-FZRA,2
2015,2,VX,LGA,-FZRA,4
2015,2,AA,JFK,-FZRA BR,22
2015,2,DL,JFK,-FZRA BR,47
2015,2,B6,LGA,-FZRA BR,2
2015,2,NK,LGA,-FZRA BR,8
2015,2,MQ,JFK,-FZRAPL,2
2015,2,US,JFK,-FZRAPL,1
2015,2,DL,LGA,-FZRAPL,6
2015,2,MQ,LGA,-FZRAPL,3
2015,2,DL,LGA,-FZRAPL BR,5
2015,2,UA,LGA,-FZRAPL BR,1
2015,2,AA,LGA,-PL,8
2015,2,DL,LGA,-PL,7
2015,2,EV,LGA,-PL,4
2015,2,US,LGA,-PL,4
2015,2,WN,LGA,-PL,1
2015,2,DL,LGA,-PL BR,4
2015,2,MQ,LGA,-PL BR,2
2015,2,UA,LGA,-PL BR,4
2015,2,EV,EWR,-SN,4
2015,2,DL,JFK,-SN,114
2015,2,US,JFK,-SN,11
2015,2,VX,JFK,-SN,2
2015,2,AA,LGA,-SN,27
2015,2,DL,LGA,-SN,141
2015,2,EV,LGA,-SN,26
2015,2,MQ,LGA,-SN,53
2015,2,NK,LGA,-SN,24
2015,2,OO,LGA,-SN,6
2015,2,WN,LGA,-SN,22
2015,2,AA,JFK,-SN BR,57
2015,2,DL,JFK,-SN BR,68
2015,2,MQ,JFK,-SN BR,13
2015,2,US,JFK,-SN BR,4
2015,2,EV,LGA,-SN BR,4
2015,2,MQ,LGA,-SN BR,11
2015,2,NK,LGA,-SN BR,6
2015,2,OO,LGA,-SN BR,4
2015,2,WN,LGA,-SN BR,8
2015,2,EV,LGA,-SNPL,2
2015,2,NK,LGA,-SNPL,2
2015,2,UA,LGA,-SNPL,2
2015,2,AA,LGA,-SNPL BR,2
2015,2,EV,LGA,-SNPL BR,2
2015,2,B6,JFK,BR,12
2015,2,DL,JFK,BR,11
2015,2,MQ,JFK,BR,3
2015,2,B6,LGA,BR,4
2015,2,EV,LGA,BR,4
2015,2,US,LGA,BR,3
2015,2,VX,LGA,BR,1
2015,2,WN,LGA,BR,6
2015,2,AA,LGA,FZRAPL BR,2
2015,2,DL,JFK,HZ,8
2015,2,UA,JFK,HZ,1
2015,2,US,JFK,HZ,1
2015,2,VX,JFK,HZ,1
2015,2,DL,LGA,HZ,27
2015,2,EV,LGA,HZ,6
2015,2,MQ,LGA,HZ,10
2015,2,NK,LGA,HZ,3
2015,2,UA,LGA,HZ,5
2015,2,VX,LGA,HZ,1
2015,2,EV,EWR,NA,18
2015,2,AA,JFK,NA,259
2015,2,B6,JFK,NA,836
2015,2,MQ,JFK,NA,133
2015,2,UA,JFK,NA,31
2015,2,VX,JFK,NA,29
2015,2,DL,LGA,NA,810
2015,2,MQ,LGA,NA,371
2015,2,NK,LGA,NA,89
2015,2,OO,LGA,NA,1
2015,2,VX,LGA,NA,20
2015,2,DL,LGA,PL,8
2015,2,DL,JFK,RA BR,3
2015,2,DL,JFK,SN,6
2015,2,AA,LGA,SN FZFG,6
2015,2,B6,LGA,SN FZFG,15
2015,2,F9,LGA,SN FZFG,6
2015,2,MQ,LGA,SN FZFG,6
2015,2,AA,JFK,UP,5
2015,2,B6,JFK,UP,5
2015,3,HA,JFK,-SN BR,1
2015,3,AA,JFK,+RA BR,6
2015,3,AA,LGA,+SN FZFG,22
2015,3,B6,LGA,+SN FZFG,21
2015,3,DL,LGA,+SN FZFG,26
2015,3,MQ,LGA,+SN FZFG,12
2015,3,VX,LGA,+SN FZFG,2
2015,3,MQ,JFK,-FZDZ,3
2015,3,UA,JFK,-FZDZ,3
2015,3,AA,JFK,-FZRA,12
2015,3,B6,JFK,-FZRA,30
2015,3,MQ,JFK,-FZRA,6
2015,3,VX,JFK,-FZRA,12
2015,3,DL,LGA,-FZRA BR,6
2015,3,MQ,LGA,-FZRA BR,4
2015,3,UA,LGA,-FZRA BR,4
2015,3,UA,JFK,-FZRAPL,9
2015,3,UA,LGA,-FZRAPL BR,10
2015,3,US,LGA,-FZRAPL BR,7
2015,3,WN,LGA,-FZRAPL BR,3
2015,3,AA,JFK,-PL BR,1
2015,3,B6,JFK,-PL BR,1
2015,3,UA,JFK,-PL BR,1
2015,3,AA,JFK,-PLSN,8
2015,3,B6,JFK,-PLSN,8
2015,3,MQ,JFK,-PLSN,4
2015,3,AA,JFK,-RA,83
2015,3,US,JFK,-RA,9
2015,3,VX,JFK,-RA,7
2015,3,AA,LGA,-RA,3
2015,3,B6,LGA,-RA,16
2015,3,NK,LGA,-RA,17
2015,3,UA,LGA,-RA,8
2015,3,AA,JFK,-RA BR,34
2015,3,B6,JFK,-RA BR,39
2015,3,DL,JFK,-RA BR,28
2015,3,UA,JFK,-RA BR,1
2015,3,DL,LGA,-RA BR,124
2015,3,UA,LGA,-RA BR,14
2015,3,B6,JFK,-RAPL,4
2015,3,B6,JFK,-SN,193
2015,3,DL,JFK,-SN,132
2015,3,MQ,JFK,-SN,33
2015,3,UA,JFK,-SN,24
2015,3,B6,LGA,-SN,14
2015,3,DL,LGA,-SN,41
2015,3,F9,LGA,-SN,1
2015,3,NK,LGA,-SN,3
2015,3,UA,LGA,-SN,18
2015,3,UA,JFK,-SN BR,10
2015,3,US,JFK,-SN BR,10
2015,3,DL,LGA,-SN BR,131
2015,3,MQ,LGA,-SN BR,63
2015,3,AA,JFK,-SNPL,10
2015,3,DL,JFK,-SNPL,6
2015,3,MQ,JFK,-SNPL,4
2015,3,EV,LGA,-SNPL,3
2015,3,MQ,LGA,-SNPL,3
2015,3,US,LGA,-SNPL,3
2015,3,AA,JFK,-SNPL BR,2
2015,3,B6,JFK,-SNPL BR,4
2015,3,DL,JFK,-SNPL BR,2
2015,3,MQ,JFK,-SNPL BR,2
2015,3,UA,JFK,-SNPL BR,2
2015,3,B6,LGA,-SNPL BR,4
2015,3,MQ,LGA,-SNPL BR,32
2015,3,UA,LGA,-SNPL BR,25
2015,3,US,LGA,-SNPL BR,13
2015,3,VX,LGA,-SNPL BR,9
2015,3,WN,LGA,-SNPL BR,24
2015,3,B6,JFK,-SNRA,10
2015,3,B6,LGA,-SNRA BR,3
2015,3,NK,LGA,-SNRA BR,3
2015,3,EV,EWR,BR,6
2015,3,AA,JFK,BR,50
2015,3,DL,JFK,BR,103
2015,3,MQ,JFK,BR,14
2015,3,AA,LGA,BR,26
2015,3,B6,LGA,BR,29
2015,3,DL,LGA,BR,67
2015,3,EV,LGA,BR,11
2015,3,MQ,LGA,BR,32
2015,3,NK,LGA,BR,8
2015,3,UA,LGA,BR,26
2015,3,US,LGA,BR,26
2015,3,WN,LGA,BR,16
2015,3,DL,JFK,FG,4
2015,3,B6,LGA,FZRA BR,8
2015,3,DL,LGA,FZRA BR,4
2015,3,MQ,LGA,FZRA BR,8
2015,3,UA,LGA,FZRA BR,4
2015,3,AA,JFK,HZ,1
2015,3,B6,JFK,HZ,1
2015,3,AA,LGA,HZ,4
2015,3,EV,LGA,HZ,5
2015,3,NK,LGA,HZ,7
2015,3,US,LGA,HZ,4
2015,3,VX,LGA,HZ,1
2015,3,WN,LGA,HZ,5
2015,3,AA,JFK,NA,215
2015,3,DL,JFK,NA,595
2015,3,MQ,JFK,NA,91
2015,3,DL,LGA,NA,570
2015,3,F9,LGA,NA,35
2015,3,NK,LGA,NA,88
2015,3,OO,LGA,NA,1
2015,3,US,LGA,NA,174
2015,3,WN,LGA,NA,220
2015,3,AA,JFK,RA BR,25
2015,3,B6,JFK,RA BR,43
2015,3,DL,JFK,RA BR,102
2015,3,AA,LGA,RA BR,35
2015,3,B6,LGA,RA BR,34
2015,3,DL,LGA,RA BR,44
2015,3,F9,LGA,RA BR,2
2015,3,MQ,LGA,RA BR,49
2015,3,NK,LGA,RA BR,2
2015,3,WN,LGA,RA BR,14
2015,3,MQ,LGA,SN FG,11
2015,3,UA,LGA,SN FG,5
2015,3,DL,JFK,SN FZFG,14
2015,3,MQ,JFK,SN FZFG,1
2015,3,MQ,LGA,SN FZFG,47
2015,3,NK,LGA,SN FZFG,9
2015,3,WN,LGA,SN FZFG,32
2015,3,F9,LGA,-RA BR,5
2015,3,UA,LGA,+SN FZFG,4
2015,3,US,LGA,+SN FZFG,13
2015,3,B6,LGA,-DZ,2
2015,3,DL,LGA,-DZ,4
2015,3,EV,LGA,-DZ,3
2015,3,UA,LGA,-DZ,2
2015,3,DL,JFK,-DZ BR,6
2015,3,B6,JFK,-FZDZ,21
2015,3,UA,LGA,-FZDZSN,6
2015,3,DL,JFK,-FZRA,30
2015,3,B6,LGA,-FZRA BR,4
2015,3,US,LGA,-FZRA BR,4
2015,3,AA,JFK,-FZRAPL,22
2015,3,B6,JFK,-FZRAPL,23
2015,3,DL,JFK,-FZRAPL,29
2015,3,B6,LGA,-FZRAPL BR,10
2015,3,DL,LGA,-FZRAPL BR,7
2015,3,MQ,LGA,-FZRAPL BR,7
2015,3,DL,JFK,-PL BR,2
2015,3,MQ,JFK,-PL BR,1
2015,3,DL,JFK,-PLSN,4
2015,3,UA,JFK,-PLSN,4
2015,3,US,JFK,-PLSN,4
2015,3,B6,JFK,-RA,74
2015,3,DL,JFK,-RA,67
2015,3,MQ,JFK,-RA,21
2015,3,UA,JFK,-RA,4
2015,3,DL,LGA,-RA,60
2015,3,EV,LGA,-RA,23
2015,3,MQ,LGA,-RA,21
2015,3,US,LGA,-RA,5
2015,3,WN,LGA,-RA,25
2015,3,EV,EWR,-RA BR,19
2015,3,MQ,JFK,-RA BR,2
2015,3,VX,JFK,-RA BR,3
2015,3,AA,LGA,-RA BR,25
2015,3,B6,LGA,-RA BR,31
2015,3,EV,LGA,-RA BR,37
2015,3,MQ,LGA,-RA BR,67
2015,3,NK,LGA,-RA BR,25
2015,3,US,LGA,-RA BR,45
2015,3,VX,LGA,-RA BR,4
2015,3,WN,LGA,-RA BR,21
2015,3,AA,JFK,-SN,83
2015,3,US,JFK,-SN,10
2015,3,VX,JFK,-SN,8
2015,3,AA,LGA,-SN,6
2015,3,EV,LGA,-SN,12
2015,3,MQ,LGA,-SN,12
2015,3,US,LGA,-SN,2
2015,3,VX,LGA,-SN,1
2015,3,AA,JFK,-SN BR,32
2015,3,B6,JFK,-SN BR,80
2015,3,DL,JFK,-SN BR,94
2015,3,MQ,JFK,-SN BR,17
2015,3,VX,JFK,-SN BR,10
2015,3,AA,LGA,-SN BR,62
2015,3,B6,LGA,-SN BR,65
2015,3,EV,LGA,-SN BR,28
2015,3,F9,LGA,-SN BR,7
2015,3,NK,LGA,-SN BR,4
2015,3,UA,LGA,-SN BR,69
2015,3,US,LGA,-SN BR,33
2015,3,VX,LGA,-SN BR,11
2015,3,WN,LGA,-SN BR,42
2015,3,B6,JFK,-SNPL,14
2015,3,UA,JFK,-SNPL,6
2015,3,US,JFK,-SNPL,6
2015,3,AA,LGA,-SNPL,3
2015,3,F9,LGA,-SNPL,3
2015,3,VX,LGA,-SNPL,3
2015,3,AA,LGA,-SNPL BR,9
2015,3,DL,LGA,-SNPL BR,52
2015,3,EV,LGA,-SNPL BR,4
2015,3,NK,LGA,-SNPL BR,4
2015,3,DL,LGA,-SNRA BR,6
2015,3,EV,LGA,-SNRA BR,3
2015,3,WN,LGA,-SNRA BR,6
2015,3,B6,JFK,BR,92
2015,3,UA,JFK,BR,5
2015,3,US,JFK,BR,13
2015,3,VX,JFK,BR,5
2015,3,F9,LGA,BR,3
2015,3,AA,JFK,FG,5
2015,3,B6,JFK,FG,2
2015,3,MQ,JFK,FG,3
2015,3,AA,LGA,FZRA BR,8
2015,3,WN,LGA,FZRA BR,4
2015,3,B6,LGA,HZ,8
2015,3,DL,LGA,HZ,14
2015,3,MQ,LGA,HZ,4
2015,3,UA,LGA,HZ,7
2015,3,EV,EWR,NA,27
2015,3,B6,JFK,NA,742
2015,3,HA,JFK,NA,1
2015,3,UA,JFK,NA,29
2015,3,US,JFK,NA,34
2015,3,VX,JFK,NA,25
2015,3,AA,LGA,NA,185
2015,3,B6,LGA,NA,183
2015,3,EV,LGA,NA,212
2015,3,MQ,LGA,NA,304
2015,3,UA,LGA,NA,154
2015,3,VX,LGA,NA,21
2015,3,MQ,JFK,RA BR,6
2015,3,UA,JFK,RA BR,4
2015,3,EV,LGA,RA BR,2
2015,3,UA,LGA,RA BR,17
2015,3,US,LGA,RA BR,6
2015,3,B6,JFK,SN,8
2015,3,DL,JFK,SN,26
2015,3,DL,LGA,SN FG,6
2015,3,US,LGA,SN FG,2
2015,3,AA,JFK,SN FZFG,4
2015,3,B6,JFK,SN FZFG,9
2015,3,UA,JFK,SN FZFG,1
2015,3,AA,LGA,SN FZFG,37
2015,3,B6,LGA,SN FZFG,16
2015,3,DL,LGA,SN FZFG,172
2015,3,EV,LGA,SN FZFG,25
2015,3,UA,LGA,SN FZFG,74
2015,3,US,LGA,SN FZFG,19
2015,3,VX,LGA,SN FZFG,14
2015,4,AA,LGA,+RA BR,6
2015,4,DL,LGA,+RA BR,6
2015,4,MQ,LGA,+RA BR,10
2015,4,NK,LGA,+RA BR,6
2015,4,UA,LGA,+RA BR,2
2015,4,B6,JFK,+TSRA,16
2015,4,DL,JFK,+TSRA,20
2015,4,B6,JFK,-DZ,14
2015,4,DL,JFK,-DZ,7
2015,4,AA,EWR,-DZ BR,4
2015,4,US,JFK,-DZ BR,2
2015,4,DL,LGA,-DZ BR,20
2015,4,EV,LGA,-DZ BR,14
2015,4,UA,LGA,-DZ BR,10
2015,4,WN,LGA,-DZ BR,3
2015,4,AA,JFK,-DZ FG,4
2015,4,DL,JFK,-DZ FG,3
2015,4,AA,JFK,-RA,21
2015,4,B6,JFK,-RA,59
2015,4,MQ,JFK,-RA,2
2015,4,UA,JFK,-RA,5
2015,4,US,JFK,-RA,3
2015,4,VX,JFK,-RA,1
2015,4,AA,LGA,-RA,12
2015,4,B6,LGA,-RA,4
2015,4,DL,LGA,-RA,51
2015,4,EV,LGA,-RA,20
2015,4,F9,LGA,-RA,3
2015,4,NK,LGA,-RA,3
2015,4,UA,LGA,-RA,7
2015,4,US,LGA,-RA,5
2015,4,EV,EWR,-RA BR,15
2015,4,US,JFK,-RA BR,2
2015,4,EV,LGA,-RA BR,4
2015,4,NK,LGA,-RA BR,8
2015,4,WN,LGA,-RA BR,28
2015,4,AA,JFK,-RA FG,2
2015,4,AA,JFK,-TSRA,4
2015,4,DL,JFK,-TSRA,20
2015,4,MQ,LGA,-TSRA,6
2015,4,MQ,LGA,-TSRA BR,3
2015,4,UA,LGA,-TSRA BR,3
2015,4,EV,EWR,BR,6
2015,4,DL,JFK,BR,122
2015,4,UA,JFK,BR,3
2015,4,US,JFK,BR,5
2015,4,VX,JFK,BR,2
2015,4,AA,LGA,BR,14
2015,4,EV,LGA,BR,13
2015,4,UA,LGA,BR,22
2015,4,WN,LGA,BR,10
2015,4,MQ,JFK,FG,1
2015,4,UA,JFK,FG,6
2015,4,DL,LGA,FG,23
2015,4,MQ,LGA,FG,8
2015,4,US,LGA,FG,3
2015,4,WN,LGA,FG,3
2015,4,EV,EWR,HZ,3
2015,4,AA,JFK,HZ,2
2015,4,B6,JFK,HZ,12
2015,4,DL,JFK,HZ,2
2015,4,B6,LGA,HZ,8
2015,4,MQ,LGA,HZ,29
2015,4,US,LGA,HZ,22
2015,4,AA,JFK,NA,235
2015,4,B6,JFK,NA,646
2015,4,MQ,JFK,NA,73
2015,4,US,JFK,NA,31
2015,4,VX,JFK,NA,19
2015,4,DL,LGA,NA,415
2015,4,EV,LGA,NA,123
2015,4,F9,LGA,NA,27
2015,4,MQ,LGA,NA,227
2015,4,UA,LGA,NA,81
2015,4,US,LGA,NA,106
2015,4,VX,LGA,NA,17
2015,4,AA,JFK,RA BR,2
2015,4,DL,LGA,RA BR,6
2015,4,EV,LGA,RA BR,6
2015,4,WN,LGA,RA BR,3
2015,4,EV,EWR,TS BR,2
2015,4,EV,LGA,+RA BR,12
2015,4,US,LGA,+RA BR,14
2015,4,WN,LGA,+RA BR,6
2015,4,AA,JFK,+TSRA,4
2015,4,AA,JFK,-DZ,3
2015,4,EV,EWR,-DZ BR,5
2015,4,AA,JFK,-DZ BR,9
2015,4,B6,JFK,-DZ BR,15
2015,4,DL,JFK,-DZ BR,16
2015,4,AA,LGA,-DZ BR,17
2015,4,B6,LGA,-DZ BR,7
2015,4,F9,LGA,-DZ BR,6
2015,4,MQ,LGA,-DZ BR,6
2015,4,NK,LGA,-DZ BR,3
2015,4,US,LGA,-DZ BR,22
2015,4,B6,JFK,-DZ FG,7
2015,4,EV,EWR,-RA,4
2015,4,DL,JFK,-RA,57
2015,4,MQ,LGA,-RA,23
2015,4,WN,LGA,-RA,8
2015,4,AA,EWR,-RA BR,12
